Customer_Age,Income,Total_Children,Family_Size,Total_Spending,Average_Spending_per_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Campaign_Acceptance,Response,Digital_Engagement,NumWebVisitsMonth,Recency,Customer_Tenure_Years,Deal_Dependency,NumDealsPurchases
42,51381.5,1,2,19.0,1.992430164690206,1.791759469228055,1.791759469228055,1.9459101490553132,0.0,1.0986122886681098,0.6931471805599453,3,0.6931471805599453,0.0,2,0.0,0.0,8,7,11,0.62,0.2876820724517809,0.6931471805599453
49,7500.0,0,1,61.0,2.580216829592325,1.9459101490553132,2.833213344056216,2.4849066497880004,2.4849066497880004,0.6931471805599453,2.833213344056216,5,1.0986122886681098,0.0,3,0.0,0.0,10,8,59,1.62,0.18232155679395465,0.6931471805599453
66,63033.0,0,1,966.5,4.181031812614306,5.272999558563747,4.127134385045092,6.175867270105761,4.799914262780603,4.406719247264253,3.4339872044851463,15,1.3862943611198906,1.6094379124341003,8,0.0,0.0,5,2,82,0.62,0.06453852113757118,0.6931471805599453
73,59354.0,2,3,310.0,3.289644895756408,5.455321115357702,1.0986122886681098,3.9889840465642745,1.3862943611198906,1.791759469228055,2.70805020110221,12,1.9459101490553132,0.6931471805599453,5,0.0,0.0,12,6,53,0.62,0.22314355131420976,1.3862943611198906
38,17323.0,0,1,46.0,2.5257286443082556,1.3862943611198906,2.70805020110221,2.8903717578961645,1.9459101490553132,0.6931471805599453,1.791759469228055,4,0.6931471805599453,0.0,3,0.0,0.0,9,8,38,1.72,0.22314355131420976,0.6931471805599453
79,82800.0,0,1,1315.0,3.9815490680767565,6.914730892718563,3.1354942159291497,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,25,2.0794415416798357,1.9459101490553132,12,1.0986122886681098,0.6931471805599453,10,3,23,1.59,0.039220713153281295,0.6931471805599453
45,41850.0,2,3,96.0,2.833213344056216,3.9889840465642745,1.791759469228055,2.995732273553991,1.0986122886681098,2.6390573296152584,1.6094379124341003,6,1.3862943611198906,0.0,3,0.0,0.0,11,8,51,1.51,0.4054651081081644,1.3862943611198906
79,37760.0,0,1,287.5,3.300874660034286,4.442651256490317,1.791759469228055,3.6635616461296463,4.799914262780603,2.5649493574615367,3.367295829986474,11,1.6094379124341003,0.6931471805599453,6,0.0,0.0,11,7,20,1.83,0.16705408466316618,1.0986122886681098
76,76995.0,1,2,1732.5,4.2930246413579365,6.920671504248683,4.394449154672439,6.212606095751519,0.0,2.833213344056216,4.848116364598481,24,2.4849066497880004,1.6094379124341003,9,0.6931471805599453,0.0,16,5,91,1.25,0.08004270767353643,1.0986122886681098
40,33812.0,1,2,133.0,3.142714463902637,1.6094379124341003,2.8903717578961645,2.995732273553991,3.4339872044851463,3.2188758248682006,3.6888794541139363,6,1.0986122886681098,0.6931471805599453,3,0.0,0.0,8,6,86,1.65,0.2876820724517809,1.0986122886681098
43,37040.0,0,1,316.0,3.392064898098883,4.465908118654584,1.0986122886681098,4.30406509320417,4.248495242049359,3.6635616461296463,3.8918202981106265,11,1.6094379124341003,1.0986122886681098,5,0.0,0.0,12,8,41,1.89,0.08701137698962977,0.6931471805599453
46,2447.0,1,2,561.0,3.0462216734763827,0.6931471805599453,0.6931471805599453,6.322565239927284,0.6931471805599453,0.6931471805599453,0.6931471805599453,28,0.0,3.367295829986474,0,0.0,0.0,1,1,42,1.48,0.42899560551835847,2.772588722239781
76,58607.0,1,2,972.0,4.254599024987376,6.7661917146603505,0.0,4.465908118654584,0.0,0.0,2.995732273553991,14,1.0986122886681098,1.3862943611198906,9,0.6931471805599453,0.0,10,8,63,1.51,0.19415601444095745,1.3862943611198906
71,65324.0,1,2,544.0,3.4965075614664802,5.953243334287785,0.0,4.634728988229636,3.091042453358316,3.4965075614664802,1.791759469228055,17,1.9459101490553132,1.0986122886681098,9,0.0,0.0,10,4,0,0.46,0.1625189294977749,1.3862943611198906
74,40689.0,1,2,444.0,3.559734033432668,5.602118820879701,1.3862943611198906,3.332204510175204,3.6888794541139363,1.9459101490553132,4.605170185988092,13,2.0794415416798357,0.6931471805599453,5,0.0,0.0,15,8,69,1.28,0.4307829160924542,2.0794415416798357
56,18589.0,0,1,75.0,2.6026896854443837,1.9459101490553132,1.6094379124341003,3.258096538021482,2.772588722239781,2.5649493574615367,2.6390573296152584,6,1.0986122886681098,0.6931471805599453,3,0.0,0.0,9,7,89,1.49,0.2876820724517809,1.0986122886681098
49,53359.0,2,3,257.0,3.2846635654062037,5.159055299214529,1.6094379124341003,3.4339872044851463,1.3862943611198906,1.9459101490553132,3.7376696182833684,10,1.791759469228055,0.6931471805599453,4,0.0,0.0,12,7,4,1.09,0.33647223662121295,1.6094379124341003
39,51381.5,1,2,219.5,2.211525127478416,1.791759469228055,0.6931471805599453,1.3862943611198906,1.3862943611198906,4.406719247264253,4.848116364598481,27,3.332204510175204,0.0,0,0.0,0.0,28,1,19,1.35,0.0,0.0
36,38360.0,1,2,131.0,2.9813435361018916,3.6109179126442243,1.0986122886681098,3.7612001156935624,3.044522437723423,3.091042453358316,2.3978952727983707,7,1.0986122886681098,0.6931471805599453,4,0.0,0.0,5,3,26,1.08,0.2513144282809061,1.0986122886681098
60,84618.0,0,1,1408.0,4.048649602959971,6.529418838262226,4.406719247264253,6.322565239927284,3.091042453358316,4.204692619390966,0.0,25,1.9459101490553132,2.302585092994046,10,0.6931471805599453,0.0,8,2,96,0.6,0.039220713153281295,0.6931471805599453
36,10979.0,0,1,30.0,1.791759469228055,2.1972245773362196,1.6094379124341003,2.3978952727983707,1.0986122886681098,1.0986122886681098,1.6094379124341003,6,1.3862943611198906,0.0,3,0.0,0.0,8,5,34,0.1,0.2876820724517809,1.0986122886681098
62,38620.0,0,1,318.0,3.490428515390098,4.727387818712341,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,4.499809670330265,10,1.0986122886681098,1.791759469228055,3,0.0,0.0,5,3,56,1.13,0.09531017980432487,0.6931471805599453
55,40548.0,1,2,120.0,2.8982769374032777,4.709530201312334,0.0,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,7,1.0986122886681098,0.6931471805599453,4,0.6931471805599453,0.0,7,5,31,1.72,0.2513144282809061,1.0986122886681098
73,46610.0,2,3,302.0,3.3483079177417827,4.574710978503383,2.5649493574615367,4.574710978503383,3.5263605246161616,3.1354942159291497,3.784189633918261,11,1.6094379124341003,0.6931471805599453,6,0.0,0.6931471805599453,10,6,8,1.66,0.4353180712578455,1.9459101490553132
79,68657.0,0,1,1196.0,4.267638564887834,6.180016653652572,3.5553480614894135,6.156978985585555,4.787491742782046,4.23410650459726,3.1354942159291497,17,1.3862943611198906,1.791759469228055,9,0.0,0.0,10,7,4,1.35,0.05715841383994861,0.6931471805599453
74,49389.0,2,3,65.0,2.6390573296152584,3.713572066704308,0.0,2.995732273553991,1.0986122886681098,0.6931471805599453,1.3862943611198906,5,1.0986122886681098,0.0,3,0.0,0.0,9,7,55,0.83,0.18232155679395465,0.6931471805599453
55,67353.0,1,2,913.0,3.7061212605484424,6.555356891810665,2.8903717578961645,5.0238805208462765,0.0,2.1972245773362196,3.58351893845611,23,1.791759469228055,1.9459101490553132,12,0.0,0.0,7,2,37,0.49,0.19671029424605424,1.791759469228055
49,23718.0,1,2,81.0,2.6741486494265287,1.9459101490553132,1.3862943611198906,2.70805020110221,2.772588722239781,2.0794415416798357,3.6109179126442243,6,1.3862943611198906,0.6931471805599453,2,0.0,0.0,10,7,76,0.82,0.4054651081081644,1.3862943611198906
52,42429.0,1,2,67.0,2.667228206581955,4.02535169073515,0.0,1.9459101490553132,1.0986122886681098,0.0,1.6094379124341003,5,0.6931471805599453,0.6931471805599453,3,0.0,0.0,6,5,99,0.38,0.33647223662121295,1.0986122886681098
82,48948.0,0,1,862.5,3.693980060241524,6.082218910376446,2.1972245773362196,5.332718793265369,4.799914262780603,3.912023005428146,3.7612001156935624,22,2.0794415416798357,2.3978952727983707,5,0.6931471805599453,0.6931471805599453,13,6,53,1.4,0.08701137698962977,1.0986122886681098
45,80011.0,1,2,1298.0,4.23867272257684,6.045005314036012,4.343805421853684,6.285998094508865,4.418840607796598,4.406719247264253,4.634728988229636,19,2.1972245773362196,1.9459101490553132,5,0.0,0.0,12,4,3,1.17,0.10008345855698253,1.0986122886681098
40,20559.0,1,2,53.0,2.451005098112319,2.6390573296152584,0.6931471805599453,3.4011973816621555,1.3862943611198906,0.0,2.0794415416798357,5,1.0986122886681098,0.0,3,0.0,0.0,10,8,88,1.3,0.33647223662121295,1.0986122886681098
68,21994.0,1,2,22.0,2.120263536200091,2.302585092994046,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,3,0.0,0.0,3,0.0,0.0,5,5,4,1.51,0.2876820724517809,0.6931471805599453
66,51381.5,0,1,186.0,3.188416617383492,4.406719247264253,2.4849066497880004,3.9318256327243257,1.3862943611198906,1.0986122886681098,3.6888794541139363,8,0.6931471805599453,1.3862943611198906,4,0.0,0.0,3,2,80,0.65,0.11778303565638346,0.6931471805599453
50,7500.0,1,2,31.0,1.9740810260220096,1.3862943611198906,0.6931471805599453,2.3978952727983707,1.3862943611198906,1.0986122886681098,2.5649493574615367,5,1.0986122886681098,0.0,3,0.0,0.0,7,5,19,0.74,0.4700036292457356,1.3862943611198906
49,79941.0,0,1,747.0,3.927896354584436,4.820281565605037,4.406719247264253,5.58724865840025,4.799914262780603,3.4339872044851463,4.848116364598481,15,1.0986122886681098,1.6094379124341003,9,0.0,0.0,3,1,72,0.0,0.06453852113757118,0.6931471805599453
29,7500.0,0,1,122.0,2.913902255306359,1.3862943611198906,2.9444389791664403,2.70805020110221,2.772588722239781,3.1354942159291497,3.9318256327243257,7,1.3862943611198906,0.6931471805599453,3,0.0,0.6931471805599453,12,9,24,1.63,0.35667494393873234,1.3862943611198906
57,41728.0,1,2,55.0,2.691243082785829,2.6390573296152584,1.9459101490553132,2.772588722239781,1.3862943611198906,1.791759469228055,2.6390573296152584,4,1.0986122886681098,0.0,2,0.0,0.0,12,10,92,1.1,0.22314355131420976,0.6931471805599453
74,51381.5,3,4,124.0,2.929287174145838,3.8918202981106265,1.791759469228055,3.8918202981106265,1.9459101490553132,2.3978952727983707,2.0794415416798357,7,1.0986122886681098,0.6931471805599453,4,0.0,0.0,8,6,96,0.49,0.35667494393873234,1.3862943611198906
71,72550.0,2,3,1319.0,4.254492261521733,6.717804695023691,3.9318256327243257,5.762051382780177,3.9318256327243257,3.6635616461296463,3.6635616461296463,19,1.791759469228055,1.0986122886681098,12,0.0,0.0,13,8,39,1.64,0.3877655310087635,2.302585092994046
68,65486.0,1,2,507.0,3.4869927418251416,5.5053315359323625,2.995732273553991,4.836281906951478,3.6375861597263857,4.219507705176107,2.70805020110221,16,1.6094379124341003,1.0986122886681098,10,0.0,0.0,6,2,29,0.13,0.06062462181643484,0.6931471805599453
61,79143.0,0,1,1383.0,3.91984944167761,6.478509642208569,3.6375861597263857,6.322565239927284,3.332204510175204,4.406719247264253,3.4965075614664802,28,1.9459101490553132,2.302585092994046,13,0.0,0.0,9,3,2,1.88,0.035091319811270096,0.6931471805599453
48,35790.0,1,2,72.0,2.7343675094195836,2.5649493574615367,1.9459101490553132,3.044522437723423,3.4339872044851463,0.6931471805599453,1.3862943611198906,5,1.0986122886681098,0.0,3,0.0,0.0,9,7,54,1.49,0.33647223662121295,1.0986122886681098
48,82582.0,0,1,1428.0,4.282206299391671,6.236369590203704,4.406719247264253,6.311734809152915,4.799914262780603,3.713572066704308,4.848116364598481,20,1.6094379124341003,2.302585092994046,7,1.0986122886681098,0.6931471805599453,5,1,54,0.06,0.048790164169432,0.6931471805599453
47,66373.0,2,3,606.0,3.660351370499398,5.796057750765372,2.302585092994046,4.8283137373023015,2.5649493574615367,3.2188758248682006,4.700480365792417,16,1.6094379124341003,1.0986122886681098,10,0.0,0.0,7,3,57,1.05,0.3629054936893685,2.0794415416798357
70,82384.0,0,1,1795.0,4.249044541706126,6.892641641172089,3.9512437185814275,6.07073772800249,4.799914262780603,4.406719247264253,4.848116364598481,26,1.3862943611198906,2.3978952727983707,13,0.6931471805599453,0.6931471805599453,4,1,55,1.61,0.03774032798284703,0.6931471805599453
59,70287.0,0,1,1053.5,3.982947343764845,5.69035945432406,3.58351893845611,6.180016653652572,4.799914262780603,4.406719247264253,3.713572066704308,20,1.791759469228055,1.791759469228055,10,0.0,0.6931471805599453,8,3,30,1.24,0.048790164169432,0.6931471805599453
37,27938.0,1,2,29.0,1.916922612182061,2.6390573296152584,0.0,2.1972245773362196,1.0986122886681098,0.6931471805599453,1.791759469228055,5,0.6931471805599453,0.0,4,0.0,0.0,4,3,31,0.17,0.18232155679395465,0.6931471805599453
43,51381.5,1,2,46.0,2.322387720290225,2.4849066497880004,1.3862943611198906,3.1354942159291497,1.0986122886681098,1.0986122886681098,1.9459101490553132,5,1.0986122886681098,0.0,3,0.0,0.0,8,6,57,1.03,0.33647223662121295,1.0986122886681098
57,55954.0,1,2,518.0,3.5078071167204135,6.104793232414985,0.0,3.367295829986474,0.0,0.0,3.784189633918261,16,2.1972245773362196,1.0986122886681098,6,0.0,0.0,15,7,63,0.32,0.17185025692665923,1.3862943611198906
43,75777.0,0,1,1438.0,4.289088639014612,6.569481420414296,3.295836866004329,6.289715570908998,4.248495242049359,2.6390573296152584,4.394449154672439,20,1.3862943611198906,1.9459101490553132,11,1.0986122886681098,0.6931471805599453,4,1,12,0.99,0.048790164169432,0.6931471805599453
50,66653.0,2,3,612.0,3.5553480614894135,6.115892125483034,2.9444389791664403,4.634728988229636,2.833213344056216,2.9444389791664403,1.9459101490553132,18,1.6094379124341003,1.0986122886681098,12,0.0,0.0,7,3,18,1.81,0.20067069546215116,1.6094379124341003
73,61823.0,1,2,841.5,3.7629427824139934,6.261491684321042,2.0794415416798357,4.90527477843843,3.6375861597263857,2.70805020110221,4.848116364598481,20,2.1972245773362196,1.0986122886681098,10,0.0,0.0,15,7,26,1.36,0.18232155679395465,1.6094379124341003
74,67680.0,1,2,606.0,3.545778610473263,6.304448802421981,0.0,3.8918202981106265,0.0,1.9459101490553132,1.9459101490553132,18,2.0794415416798357,1.3862943611198906,8,0.0,0.0,12,5,8,1.05,0.054067221270275766,0.6931471805599453
77,70666.0,0,1,1035.0,4.248495242049359,5.988961416889864,3.713572066704308,5.908082938168931,4.787491742782046,4.406719247264253,3.4339872044851463,15,2.0794415416798357,1.6094379124341003,4,0.0,0.0,11,4,29,0.56,0.06453852113757118,0.6931471805599453
54,25721.0,1,2,34.0,2.2512917986064953,0.6931471805599453,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.9459101490553132,2.772588722239781,4,0.6931471805599453,0.6931471805599453,2,0.0,0.6931471805599453,8,7,75,1.11,0.22314355131420976,0.6931471805599453
58,32474.0,2,3,11.0,1.5404450409471488,2.3978952727983707,0.0,0.6931471805599453,0.0,0.0,0.0,3,0.6931471805599453,0.0,2,0.0,0.0,8,7,0,0.13,0.2876820724517809,0.6931471805599453
46,88194.0,1,2,1193.5,3.676300671907076,6.535241271013659,2.70805020110221,5.736572297479192,4.799914262780603,3.2188758248682006,3.6635616461296463,31,2.4849066497880004,2.3978952727983707,10,1.0986122886681098,0.6931471805599453,16,5,19,0.28,0.0317486983145803,0.6931471805599453
67,69096.0,1,2,652.0,3.6725707160720122,5.5134287461649825,3.912023005428146,5.075173815233827,2.0794415416798357,4.406719247264253,4.700480365792417,17,1.791759469228055,1.0986122886681098,10,0.0,0.0,9,4,4,0.75,0.05715841383994861,0.6931471805599453
55,74854.0,3,4,1562.0,4.876468779189348,6.75343791859778,4.0943445622221,6.1903154058531475,4.07753744390572,3.4011973816621555,4.30406509320417,12,1.0986122886681098,1.791759469228055,5,0.0,0.0,7,5,90,1.22,0.4595323293784402,2.0794415416798357
71,66991.0,0,1,1184.5,4.201786244083752,6.208590026096629,3.6109179126442243,6.133398042996649,4.799914262780603,4.110873864173311,2.5649493574615367,18,1.6094379124341003,2.1972245773362196,6,0.0,0.0,7,3,1,1.8,0.15415067982725827,1.3862943611198906
52,51381.5,1,2,109.0,2.953172659135195,3.258096538021482,1.3862943611198906,3.784189633918261,2.8903717578961645,1.6094379124341003,2.8903717578961645,6,1.3862943611198906,0.0,3,0.0,0.0,11,8,25,1.79,0.4054651081081644,1.3862943611198906
66,65031.0,1,2,837.0,3.502318153061946,5.556828061699537,4.406719247264253,5.676753802268282,4.442651256490317,3.6375861597263857,4.465908118654584,26,2.3978952727983707,1.3862943611198906,13,0.0,0.0,17,7,29,1.28,0.14310084364067333,1.6094379124341003
50,60631.0,2,3,661.0,3.577653819003712,6.338594078203183,1.9459101490553132,4.189654742026425,0.0,1.9459101490553132,2.995732273553991,19,2.302585092994046,1.0986122886681098,8,0.6931471805599453,0.0,16,7,88,1.23,0.23361485118150516,1.791759469228055
73,28332.0,0,1,65.0,2.330755969960742,2.70805020110221,2.3978952727983707,2.6390573296152584,1.6094379124341003,2.772588722239781,2.302585092994046,7,1.0986122886681098,0.6931471805599453,4,0.0,0.0,4,2,58,0.16,0.13353139262452263,0.6931471805599453
48,40246.0,1,2,13.0,1.6739764335716716,1.0986122886681098,0.6931471805599453,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.6931471805599453,3,0.6931471805599453,0.0,2,0.0,0.0,7,6,68,1.52,0.2876820724517809,0.6931471805599453
53,75251.0,0,1,1491.0,4.428830700871684,6.582025138892826,4.406719247264253,6.322565239927284,4.584967478670572,2.9444389791664403,2.9444389791664403,18,2.0794415416798357,1.9459101490553132,5,0.0,0.6931471805599453,12,5,34,1.84,0.054067221270275766,0.6931471805599453
49,75825.0,0,1,1921.5,4.481203296933962,6.940222469119639,4.406719247264253,6.322565239927284,4.799914262780603,4.406719247264253,3.9512437185814275,22,1.791759469228055,2.1972245773362196,9,0.6931471805599453,0.6931471805599453,9,4,40,1.71,0.0,0.0
49,26326.0,0,1,18.0,1.9459101490553132,0.6931471805599453,0.0,1.791759469228055,0.0,1.3862943611198906,2.302585092994046,3,0.0,0.0,3,0.0,0.0,3,3,12,0.82,0.2876820724517809,0.6931471805599453
60,56046.0,0,1,692.0,3.6222334506368004,6.359573868672378,0.0,4.174387269895637,0.0,0.0,3.9512437185814275,19,2.3978952727983707,0.6931471805599453,8,0.6931471805599453,0.6931471805599453,18,8,9,1.49,0.10008345855698253,1.0986122886681098
40,29760.0,1,2,165.0,3.073850052817943,4.174387269895637,1.6094379124341003,4.23410650459726,2.0794415416798357,1.791759469228055,2.8903717578961645,8,1.3862943611198906,0.6931471805599453,4,0.0,0.0,11,8,87,1.83,0.4054651081081644,1.6094379124341003
56,26304.0,1,2,16.0,1.8458266904983307,1.6094379124341003,0.6931471805599453,1.791759469228055,1.0986122886681098,0.0,1.6094379124341003,3,0.6931471805599453,0.0,2,0.0,0.0,8,7,5,1.02,0.2876820724517809,0.6931471805599453
52,23559.0,1,2,79.0,2.6508917872622613,3.258096538021482,1.791759469228055,2.995732273553991,2.0794415416798357,0.0,3.1780538303479458,6,1.3862943611198906,0.0,3,0.0,0.0,10,7,87,0.99,0.4054651081081644,1.3862943611198906
62,38620.0,0,1,318.0,3.490428515390098,4.727387818712341,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,4.499809670330265,10,1.0986122886681098,1.791759469228055,3,0.0,0.0,5,3,56,1.13,0.09531017980432487,0.6931471805599453
38,81361.0,0,1,778.0,3.4315027311574844,5.099866427824199,3.1780538303479458,6.052089168924417,3.332204510175204,4.189654742026425,4.343805421853684,26,1.3862943611198906,2.3978952727983707,13,0.0,0.0,4,1,18,0.34,0.03774032798284703,0.6931471805599453
65,29440.0,2,3,56.0,2.501435951739211,2.8903717578961645,2.1972245773362196,2.70805020110221,2.3978952727983707,1.6094379124341003,1.3862943611198906,5,0.6931471805599453,0.0,4,0.0,0.0,8,7,95,0.88,0.33647223662121295,1.0986122886681098
55,36138.0,2,3,151.0,2.9894626605403958,4.875197323201151,0.0,2.833213344056216,0.0,0.0,1.791759469228055,8,1.3862943611198906,0.6931471805599453,4,0.6931471805599453,0.0,10,7,48,0.95,0.4855078157817008,1.791759469228055
68,50388.0,1,2,372.0,3.3882939768262474,5.680172609017068,1.9459101490553132,3.6375861597263857,0.0,1.3862943611198906,3.5553480614894135,13,1.9459101490553132,0.6931471805599453,6,1.0986122886681098,0.6931471805599453,13,7,3,0.09,0.26826398659467937,1.6094379124341003
52,79593.0,0,1,1283.5,4.280900966538455,5.860786223465865,4.110873864173311,6.322565239927284,4.709530201312334,4.406719247264253,4.848116364598481,18,1.791759469228055,1.9459101490553132,7,0.6931471805599453,0.0,7,2,70,0.13,0.054067221270275766,0.6931471805599453
58,54178.0,1,2,194.0,3.115981401705568,4.912654885736052,2.302585092994046,3.6888794541139363,1.6094379124341003,0.0,2.0794415416798357,9,1.0986122886681098,1.0986122886681098,5,0.0,0.0,4,2,79,0.44,0.1053605156578263,0.6931471805599453
68,51381.5,3,4,603.0,3.596506133982921,5.442417710521793,3.7612001156935624,5.262690188904886,3.912023005428146,3.6375861597263857,3.9889840465642745,17,2.0794415416798357,1.0986122886681098,8,0.0,0.0,16,9,4,1.61,0.534082485930258,2.5649493574615367
68,51381.5,2,3,18.0,1.9459101490553132,2.0794415416798357,0.0,2.1972245773362196,1.0986122886681098,0.0,0.6931471805599453,3,0.6931471805599453,0.0,2,0.0,0.0,8,7,45,0.09,0.2876820724517809,0.6931471805599453
52,51381.5,0,1,985.0,4.267697449033295,6.100318952020064,3.6375861597263857,5.886104031450156,4.59511985013459,3.367295829986474,2.9444389791664403,14,1.0986122886681098,1.6094379124341003,8,0.0,0.0,3,1,87,0.6,0.06899287148695145,0.6931471805599453
53,42394.0,1,2,32.0,2.1972245773362196,2.772588722239781,1.0986122886681098,2.3978952727983707,0.0,0.6931471805599453,1.6094379124341003,4,0.6931471805599453,0.0,3,0.0,0.0,8,7,69,0.27,0.22314355131420976,0.6931471805599453
55,23626.0,1,2,43.0,1.9661128563728327,3.332204510175204,1.0986122886681098,2.70805020110221,0.0,0.0,0.0,7,1.3862943611198906,0.6931471805599453,3,0.0,0.0,8,5,84,0.1,0.35667494393873234,1.3862943611198906
42,30096.0,1,2,45.0,2.302585092994046,1.791759469228055,1.3862943611198906,2.4849066497880004,2.5649493574615367,1.791759469228055,2.302585092994046,5,1.0986122886681098,0.0,3,0.0,0.0,8,6,30,0.1,0.18232155679395465,0.6931471805599453
65,47916.0,1,2,606.0,3.601333174731237,6.226536669287466,0.0,3.295836866004329,0.0,0.0,4.330733340286331,17,2.0794415416798357,1.6094379124341003,6,0.6931471805599453,0.0,13,6,72,1.6,0.2578291093020998,1.791759469228055
53,51813.0,2,3,63.0,2.6100697927420065,3.9512437185814275,1.0986122886681098,2.0794415416798357,0.0,0.6931471805599453,1.0986122886681098,5,1.0986122886681098,0.0,3,0.0,0.0,9,7,37,1.22,0.33647223662121295,1.0986122886681098
74,78497.0,0,1,881.5,3.6304334469755224,5.337538079701318,3.295836866004329,6.104793232414985,4.330733340286331,0.0,4.848116364598481,24,1.791759469228055,2.0794415416798357,12,0.6931471805599453,0.0,7,2,44,0.57,0.040821994520255124,0.6931471805599453
42,50150.0,0,1,410.0,3.4106761256166993,4.912654885736052,3.8501476017100584,4.532599493153256,4.189654742026425,4.127134385045092,2.4849066497880004,14,1.791759469228055,1.0986122886681098,7,0.0,0.0,10,5,32,1.02,0.13353139262452263,1.0986122886681098
65,47823.0,1,2,72.0,2.7343675094195836,3.9889840465642745,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,2.3978952727983707,5,1.0986122886681098,0.0,3,0.0,0.0,10,8,0,0.93,0.33647223662121295,1.0986122886681098
66,34554.0,1,2,55.0,2.4849066497880004,3.7376696182833684,0.6931471805599453,1.9459101490553132,1.0986122886681098,0.0,1.791759469228055,5,1.0986122886681098,0.0,3,0.0,0.0,8,6,43,0.25,0.33647223662121295,1.0986122886681098
46,85693.0,1,2,962.5,3.676300671907076,5.958424693029782,4.406719247264253,5.214935757608986,4.799914262780603,4.406719247264253,4.718498871295094,25,2.302585092994046,1.791759469228055,11,0.0,0.0,14,5,59,1.19,0.07696104113612832,1.0986122886681098
80,65846.0,0,1,1120.0,4.326337728813293,6.333279628139691,4.406719247264253,5.6240175061873385,4.394449154672439,3.713572066704308,4.406719247264253,15,1.9459101490553132,1.3862943611198906,6,0.0,0.0,10,4,68,1.12,0.06453852113757118,0.6931471805599453
